a,a,a,a,a
0.071472168,1.5234375,1.333333333,2,1.078979492
0.008041382,1.845703125,0.666666667,1,0.950012207
0.025054932,1.515625,0.666666667,2,1.156005859
0.021194458,1.52734375,2,2,1.170043945
0.022521973,1.212890625,1.333333333,2,1.106994629
0.034942627,1.41796875,0.666666667,2,1.119018555
0.038391113,1.6796875,2,2,1.491943359
0.007507324,1.515625,0.666666667,2,1.058013916
0.006538391,1.629882813,1.333333333,2,1.058990479
0.028274536,1.615234375,1.333333333,1,1.225952148
0.014396667,1.515625,0.666666667,2,1.111999512
0.022537231,1.515625,0.666666667,2,1.040008545
0.00944519,1.600585938,0.666666667,2,0.95401001
0.018493652,1.682617188,2,2,1.234008789
0.01461792,1.6015625,1.333333333,2,1.018005371
0.010055542,1.829101563,0.666666667,2,1.037994385
0.075439453,1.744140625,2,2,1.405029297
0.010749817,1.52734375,0.666666667,2,1.041992188
0.012084961,1.647460938,0.666666667,2,1.061004639
0.018875122,1.317382813,1.333333333,2,1.156982422
0.010765076,0,1.333333333,1,1.165039063
0.004348755,1.499023438,0.666666667,2,1
0.034362793,1.615234375,2,2,1.271972656
0.012634277,1.870117188,0.666666667,2,0.973007202
0.023727417,1.515625,1.333333333,2,1.035003662
0.009086609,1.661132813,0.666666667,2,0.993999481
0.013534546,1.55859375,0.666666667,2,1.012001038
0.017333984,1.747070313,1.333333333,2,1.114013672
0.007499695,1.515625,1.333333333,1,1.022003174
0.011383057,1.444335938,0.666666667,2,0.960998535
0.059448242,1.5234375,2,2,1.262939453
0.00566864,1.212890625,1.333333333,2,1.106018066
0.011131287,1.6796875,2,2,1.199951172
0.015357971,1.838867188,2,2,1.159057617
0.012405396,1.41796875,0.666666667,2,1.037994385
0.007949829,1.515625,0.666666667,2,1.101989746
0.003725052,1.518554688,1.333333333,2,1.058990479
0.020980835,1.765625,2,1,1.151000977
0.013412476,1.600585938,0.666666667,2,0.986000061
0.020690918,1.821289063,0.666666667,2,1.050994873
0.016464233,1.515625,2,1,1.16796875
0.017669678,1.521484375,0.666666667,1,0.966003418
0.019424438,1.515625,0.666666667,2,1.065002441
0.004184723,1.598632813,1.333333333,2,1.078979492
0.003408432,1.686523438,0.666666667,2,1.04800415
0.01675415,1.805664063,0.666666667,2,1.117004395
0.028823853,1.521484375,1.333333333,2,1.12298584
0.018814087,1.515625,0.666666667,2,1.180053711
0.008605957,1.444335938,0.666666667,2,1.197998047
0.01651001,1.515625,0.666666667,2,1.055999756
0.016418457,1.821289063,1.333333333,2,1.136962891
0.013259888,1.583007813,0.666666667,1,0.994998932
0.014160156,1.515625,0.666666667,2,1.033996582
0.010681152,0,1.333333333,2,1.151000977
0.010536194,1.544921875,1.333333333,1,0.983001709
0.007102966,1.33984375,2,2,1.117980957
0.015220642,1.0859375,2,2,1.078979492
0.009803772,1.7734375,2,2,1.20703125
0.015480042,1.0859375,1.333333333,2,1.070007324
0.015579224,1.0859375,0.666666667,1,1.107971191
0.018829346,0.71484375,2,2,1.142944336
0.009872437,1.0859375,1.333333333,2,0.962005615
0.048583984,1.553710938,1.333333333,2,1.065979004
0.002904892,1.500976563,2,1,1.098999023
0.007045746,1.788085938,0.666666667,2,1.154052734
0.009552002,1.489257813,2,2,1.119018555
0.016494751,1.524414063,1.333333333,2,0.998999596
0.007259369,1.748046875,1.333333333,1,0.967010498
0.008895874,1.5625,2,2,1.101989746
0.01436615,0.823242188,2,2,1.008003235
0.010063171,1.0859375,2,2,0.954986572
0.008499146,1.505859375,1.333333333,2,0.995998383
0.005817413,0.823242188,2,2,1.012001038
0.010795593,1.0859375,2,2,0.986000061
0.009414673,1.59375,2,2,0.958007813
0.016571045,0,2,1,0.960998535
0.011642456,1.526367188,2,2,1.075012207
0.009254456,1.0859375,2,2,0.970993042
0.006038666,1.0859375,1.333333333,2,1.008003235
0.008674622,0,0,2,1.065979004
0.010719299,1.259765625,2,2,1.191040039
0.009628296,1.0859375,1.333333333,1,1.022994995
0.015914917,0.713867188,2,1,1.131958008
0.009895325,0,2,2,1.103027344
0.011657715,1.502929688,2,2,1.029998779
0.009559631,1.48828125,2,1,1.059997559
0.014854431,0.916015625,1.333333333,2,1.008003235
0.017150879,1.676757813,2,2,1.204956055
0.01701355,1.59375,2,1,0.995998383
0.009361267,1.0859375,2,2,1.001000404
0.013450623,1.616210938,0.666666667,2,1.101989746
2,2,2,2,2
0.012916565,1.0859375,2,2,1.029998779
0.025497437,1.608398438,2,2,1.152954102
0.01739502,1.0859375,1.333333333,1,0.959991455
0.007835388,1.809570313,2,2,1.12298584
0.01612854,0.71484375,2,2,0.981994629
0.008842468,1.7734375,2,1,1.117004395
0.007099152,1.444335938,2,2,1.024002075
0.006893158,1.071289063,1.333333333,2,0.91998291
0.015838623,1.0859375,1.333333333,2,0.987998962
0.008026123,1.6640625,2,1,1.125976563
0.02532959,1.0859375,2,2,1.090026855
0.015556335,1.11328125,0.666666667,2,0.973007202
0.013023376,0.71484375,1.333333333,2,1.106994629
0.030563354,0.956054688,2,2,1.004001617
0.014129639,1.517578125,0.666666667,2,1.124023438
0.017547607,1.0859375,2,2,1.259033203
0.004840851,1.475585938,1.333333333,2,0.95401001
0.022125244,1.489257813,1.333333333,1,1.085998535
0.012748718,1.0859375,2,2,1.07598877
0.022323608,1.0859375,2,2,1.068969727
0.003797531,1.524414063,2,2,0.944000244
0.019226074,1.532226563,0.666666667,2,1.026000977
0.026535034,1.595703125,1.333333333,2,1.036010742
0.004341125,1.71484375,2,2,1.103027344
0.011116028,1.956054688,0.666666667,2,1.104003906
0.010124207,1.11328125,2,2,1.01499939
0.014793396,1.686523438,2,2,1.232055664
0.00957489,0.823242188,0,2,1.001000404
0.013923645,0,1.333333333,1,1.013000488
0.00692749,0.916015625,2,2,0.988998413
0.013008118,1.412109375,0.666666667,2,1.055999756
0.006698608,1.646484375,2,2,1.010002136
0.018051147,1.0859375,1.333333333,2,1.031005859
0.009651184,1.576171875,2,2,1.131958008
0.017944336,1.479492188,2,2,1.072021484
0.010276794,1.873046875,1.333333333,2,1.006000519
0.009422302,1.0859375,1.333333333,1,1.07598877
0.016418457,0.823242188,2,2,1.022003174
0.018600464,1.0859375,0.666666667,2,1.058013916
0.008529663,0.71484375,1.333333333,2,0.959014893
0.010391235,1.517578125,0.666666667,2,0.989997864
0.010391235,1.46875,0.666666667,2,0.979003906
0.017456055,1.5625,2,2,1.020004272
0.00894928,1.0859375,2,2,0.986000061
0.005580902,1.0859375,1.333333333,2,1.018005371
0.014030457,1.672851563,0.666666667,1,1.010002136
0.016479492,1.524414063,2,2,0.977996826
0.022979736,1.788085938,2,2,1.423095703
0.016174316,1.0859375,0.666666667,1,1.04800415
0.011184692,1.444335938,2,1,0.95401001
0.023147583,1.0859375,2,2,1.098022461
0.004829407,1.55078125,1.333333333,2,0.973999023
0.008705139,1.486328125,2,2,1.146972656
0.013717651,1.717773438,2,2,1.006000519
0.013450623,1.444335938,1.333333333,2,0.968994141
0.024261475,1.0859375,2,2,1.080993652
0.012702942,0.823242188,2,2,1.022003174
0.023391724,1.0859375,2,2,1.234985352
0.013587952,1.788085938,1.333333333,2,1.022003174
0.010749817,1.672851563,2,1,1.126953125
0.014816284,1.0859375,2,2,1.091003418
0.00636673,0,0,2,0.98399353
0.011894226,1.4453125,1.333333333,1,0.91998291
0.011146545,1.516601563,2,2,1.032012939
0.006874084,1.883789063,2,2,1.012001038
0.007198334,1.501953125,2,2,0.989997864
0.00661087,2,1.333333333,2,1.125976563
0.006519318,2,0.666666667,1,1.147949219
0.00491333,1.375976563,2,2,1.067993164
0.002315521,1.883789063,1.333333333,2,1.012001038
0.009284973,1.685546875,1.333333333,2,1.140991211
0.004699707,1.685546875,2,1,1.081970215
0.00274086,1.4765625,0.666666667,2,1.053009033
0.003959656,1.641601563,2,2,1.225952148
0.007240295,1.666992188,1.333333333,2,1.139038086
0.045654297,1.8671875,1.333333333,1,1.116027832
0.006252289,1.767578125,2,2,1.111999512
0.005783081,1.500976563,2,2,1.049987793
0.003320694,1.883789063,2,2,1.04598999
0.003574371,1.671875,1.333333333,2,0.98399353
0.00541687,1.500976563,2,2,1.053985596
0.00933075,1.883789063,2,2,1.033996582
0.007411957,1.71484375,2,2,1.032012939
0.00573349,0,2,1,1.020996094
0.004482269,1.705078125,2,2,1.157958984
0.005146027,1.883789063,2,2,1.04699707
0.008979797,2,1.333333333,2,1.096984863
0.005752563,0,0,2,1.04598999
0.005332947,1.435546875,2,2,1.175048828
0.004417419,2,1.333333333,1,1.117004395
0.007808685,1.46484375,2,1,1.137939453
0.005828857,0,2,2,0.970993042
0.005355835,1.6640625,2,2,1.145019531
0.00611496,1.686523438,2,1,1.058990479
0.006984711,1.572265625,1.333333333,2,0.988998413
0.008163452,1.293945313,2,2,1.106018066
0.007442474,1.71484375,2,1,1.045013428
0.009109497,1.883789063,2,2,0.960998535
0.006645203,1.515625,0.666666667,2,1.054992676
0.012916565,1.0859375,2,2,1.029998779
2,2,2,2,2
0.01461792,1.413085938,2,2,1.182006836
0.007286072,1.813476563,1.333333333,1,1.041992188
0.004489899,1.435546875,2,2,0.967987061
0.005485535,1.375976563,2,2,0.934020996
0.007305145,1.501953125,2,1,0.977996826
0.003818512,1.58984375,2,2,1.006999969
0.006202698,1.73046875,1.333333333,2,1.01499939
0.013092041,1.813476563,1.333333333,2,1.109985352
0.006450653,1.280273438,2,1,1.006000519
0.01158905,2,2,2,1.104003906
0.008224487,1.916992188,0.666666667,2,1.098022461
0.006225586,1.375976563,1.333333333,2,1.053985596
0.009468079,1.772460938,2,2,1.137939453
0.006473541,1.673828125,0.666666667,2,1.101013184
0.005931854,2,2,2,1.104003906
0.010314941,1.627929688,1.333333333,2,1.083007813
0.008987427,1.641601563,1.333333333,1,1.061004639
0.007686615,2,2,2,1.140014648
0.005321503,2,2,2,1.072998047
0.005672455,1.666992188,2,2,1.036987305
0.013259888,1.698242188,0.666666667,2,1.011001587
0.006240845,1.7734375,1.333333333,2,1.036010742
0.0078125,1.434570313,2,2,1.016998291
0.004543304,1.390625,0.666666667,2,1.011001587
0.0103302,1.916992188,2,2,0.988998413
0.004253387,1.752929688,2,2,1.037994385
0.017349243,1.625976563,0,2,1.049987793
0.00868988,0,1.333333333,1,1.073974609
0.002099991,1.572265625,2,2,1.157958984
0.006381989,1.576171875,0.666666667,2,1.041992188
0.018859863,1.448242188,2,2,1.006999969
0.009178162,2,1.333333333,2,1.003000259
0.006511688,1.73046875,2,2,1.024002075
0.009498596,1.639648438,2,2,1.002000809
0.010345459,1.485351563,1.333333333,2,1.003000259
0.004798889,2,1.333333333,1,1.044006348
0.007167816,1.500976563,2,2,1.003000259
0.01374054,1.813476563,0.666666667,2,1.054992676
0.008087158,1.375976563,1.333333333,2,1.146972656
0.004951477,1.673828125,0.666666667,2,1.032012939
0.012542725,1.646484375,0.666666667,2,1.008003235
0.00717926,1.767578125,2,2,1.09197998
0.00762558,2,2,2,1.202026367
0.006942749,1.883789063,1.333333333,2,1.055999756
0.009475708,1.419921875,0.666666667,1,1.026000977
0.015792847,1.666992188,2,2,1.072998047
0.007820129,1.38671875,2,2,0.997999191
0.007160187,2,0.666666667,1,0.994998932
0.004760742,1.58984375,2,1,1.037994385
0.008407593,2,2,2,1.083984375
0.011505127,1.711914063,1.333333333,2,1.075012207
0.005023956,1.657226563,2,2,1.096008301
0.016738892,1.2265625,2,2,1.159057617
0.008232117,1.58984375,1.333333333,2,1.061004639
0.014976501,2,2,2,1.107971191
0.006160736,1.500976563,2,2,1.137939453
0.00995636,2,2,2,0.972000122
0.007316589,1.4765625,1.333333333,2,1.065002441
0.004291534,1.84765625,2,1,1.024002075
0.010414124,2,2,2,1.094970703
0.003910065,0,0,2,1.022994995
0.005615234,1.638671875,1.333333333,1,1.059997559
0.007808685,1.500976563,2,2,1.065979004
0.014328003,1.413085938,2,2,1.022994995
0.032836914,1.717773438,2,2,1.062988281
0.011543274,1.413085938,1.333333333,2,1.114013672
0.012390137,1.413085938,0.666666667,1,1.125976563
0.015914917,1.180664063,2,2,1.027999878
0.003515244,1.413085938,1.333333333,2,0.963012695
0.019790649,1.516601563,1.333333333,2,1.094970703
0.004451752,1.864257813,2,1,1.103027344
0.009223938,1.821289063,0.666666667,2,1.083007813
0.006736755,1.650390625,2,2,1.259033203
0.012954712,1.516601563,1.333333333,2,1.04901123
0.04006958,1.499023438,1.333333333,1,1.029006958
0.009819031,1.225585938,2,2,1.197998047
0.011505127,1.326171875,2,2,1.036987305
0.013290405,1.413085938,2,2,1.006999969
0.009246826,1.650390625,1.333333333,2,0.967987061
0.009170532,1.326171875,2,2,1.053985596
0.011772156,1.413085938,2,2,1.003000259
0.012130737,1.516601563,2,2,1
0.012290955,0,2,1,1.010002136
0.009078979,1.651367188,2,2,1.117980957
0.011703491,1.413085938,2,2,1.020004272
0.0051651,1.413085938,1.333333333,2,1.072021484
0.006797791,0,0,2,1.002000809
0.009880066,1.500976563,2,2,1.354003906
0.008102417,1.413085938,1.333333333,1,1.083007813
0.005348206,1.374023438,2,1,1.213989258
0.011230469,0,2,2,1.04800415
0.003364563,1.650390625,2,2,1.073974609
0.009819031,1.571289063,2,1,1.075012207
0.008071899,1.392578125,1.333333333,2,0.979003906
0.016998291,1.758789063,2,2,1.250976563
0.014228821,1.516601563,2,1,1.037994385
0.009056091,1.413085938,2,2,0.962005615
0.021560669,1.84375,0.666666667,2,1.081970215
0.025497437,1.608398438,2,2,1.152954102
0.01461792,1.413085938,2,2,1.182006836
2,2,2,2,2
0.009407043,1.413085938,1.333333333,1,0.997999191
0.103515625,1.717773438,2,2,1.088012695
0.012634277,1.180664063,2,2,0.949005127
0.171630859,1.717773438,2,1,1.072021484
0.009643555,1.397460938,2,2,0.945007324
0.006523132,1.349609375,1.333333333,2,0.963989258
0.012641907,1.413085938,1.333333333,2,1.016998291
0.083618164,1.7265625,2,1,1.09197998
0.092956543,1.413085938,2,2,1.321044922
0.010536194,1.428710938,0.666666667,2,1.04598999
0.015235901,1.180664063,1.333333333,2,1.065002441
0.016387939,1.225585938,2,2,1.117980957
0.020278931,1.518554688,0.666666667,2,1.085998535
0.008148193,1.413085938,2,2,1.229003906
0.004627228,1.704101563,1.333333333,2,1.008003235
0.01600647,1.650390625,1.333333333,1,1.12902832
0.009864807,1.413085938,2,2,1.161987305
0.039794922,1.413085938,2,2,1.01600647
0.00995636,1.516601563,2,2,0.993000031
0.012374878,1.787109375,0.666666667,2,0.963989258
0.019393921,1.415039063,1.333333333,2,1.065002441
0.009185791,1.821289063,2,2,1.057006836
0.011833191,1.717773438,0.666666667,2,1.031005859
0.005889893,1.428710938,2,2,0.996999741
0.013656616,1.600585938,2,2,1.101989746
0.011863708,1.18359375,0,2,0.981002808
0.014900208,0,1.333333333,1,0.981994629
0.003549576,1.392578125,2,2,1.098022461
0.012886047,1.6953125,0.666666667,2,1.032989502
0.020706177,1.771484375,2,2,0.997999191
0.020278931,1.413085938,1.333333333,2,1.052001953
0.008171082,1.517578125,2,2,1.044006348
0.013442993,1.37109375,2,2,1.002000809
0.011795044,1.717773438,1.333333333,2,0.977996826
0.006397247,1.413085938,1.333333333,1,1.009002686
0.011398315,1.326171875,2,2,0.977996826
0.020507813,1.413085938,0.666666667,2,1.039001465
0.005981445,1.180664063,1.333333333,2,1.003000259
0.010414124,1.518554688,0.666666667,2,0.973999023
0.011322021,1.833984375,0.666666667,2,1.01600647
0.012077332,1.225585938,2,2,1.119995117
0.008323669,1.413085938,2,2,1.225952148
0.003326416,1.413085938,1.333333333,2,1.055999756
0.009651184,1.896484375,0.666666667,1,1.018005371
0.017288208,1.516601563,2,2,1.059997559
0.014274597,1.821289063,2,2,1.035003662
0.01121521,1.413085938,0.666666667,1,1.010002136
0.009750366,1.397460938,2,1,1.036010742
0.02015686,1.413085938,2,2,1.298095703
0.003837585,1.607421875,1.333333333,2,1.035003662
0.006961823,1.650390625,2,2,1.151977539
0.017044067,1.799804688,2,2,1.238037109
0.011642456,1.397460938,1.333333333,2,1.024002075
0.008407593,1.413085938,2,2,1.244995117
0.022918701,1.326171875,2,2,1.111999512
0.012306213,1.413085938,2,2,1.068969727
0.013778687,1.821289063,1.333333333,2,1.04598999
0.012786865,1.413085938,2,1,1.055999756
0.020996094,1.413085938,2,2,1.150024414
0.006637573,0,0,2,1.026992798
0.006576538,1.591796875,1.333333333,1,0.945007324
0.007659912,1.641601563,1.333333333,1,1.018997192
0.018218994,1.868164063,1.333333333,1,1.035003662
0.009407043,1.514648438,1.333333333,1,0.911987305
0.00869751,1.813476563,2,1,1.16003418
0.012741089,1.813476563,1.333333333,2,1.224975586
0.010192871,1.259765625,1.333333333,1,0.95401001
0.006458282,1.868164063,2,1,1.134033203
0.017242432,1.685546875,2,1,1.204956055
0.007259369,1.685546875,1.333333333,0,1.018997192
0.006317139,1.4765625,1.333333333,1,1.062011719
0.00881958,1.641601563,1.333333333,1,1.04800415
0.018569946,1.791992188,2,1,1.33203125
0.009742737,1.8671875,2,2,1.300048828
0.008857727,1.767578125,1.333333333,1,1.072998047
0.006778717,1.813476563,1.333333333,1,0.986000061
0.014663696,1.868164063,1.333333333,1,1.024993896
0.00843811,1.671875,2,1,1.151977539
0.009246826,1.813476563,1.333333333,1,0.977005005
0.012680054,1.868164063,1.333333333,1,0.959014893
0.01197052,1.71484375,1.333333333,1,1.005001068
0.012069702,0,1.333333333,0,1.01499939
0.009567261,1.705078125,1.333333333,1,1.006000519
0.01083374,1.868164063,1.333333333,1,0.986000061
0.007549286,1.813476563,2,1,1.203979492
0.007068634,0,0.666666667,1,1.135986328
0.010093689,1.435546875,1.333333333,1,0.966003418
0.008995056,1.813476563,2,2,1.225952148
0.007259369,1.461914063,1.333333333,0,1.006000519
0.008392334,0,1.333333333,1,0.895019531
0.007591248,1.73828125,1.333333333,1,1.064025879
0.007190704,1.780273438,1.333333333,2,1.140014648
0.011611938,1.751953125,2,1,1.099975586
0.010360718,1.38671875,1.333333333,1,1.003000259
0.019622803,1.71484375,1.333333333,0,1.136962891
0.008346558,1.868164063,1.333333333,1,0.963012695
0.014404297,1.5234375,1.333333333,1,1.065979004
0.01739502,1.643554688,1.333333333,1,0.959991455
0.007286072,1.813476563,1.333333333,1,1.041992188
0.009407043,1.413085938,1.333333333,1,0.997999191
2,2,2,2,2
0.007987976,1.451171875,1.333333333,1,0.927978516
0.010299683,1.259765625,1.333333333,1,0.934997559
0.005466461,1.514648438,1.333333333,0,0.931030273
0.00920105,1.71484375,1.333333333,1,1.040985107
0.009994507,1.916992188,2,1,1.201049805
0.024261475,2,2,1,1.334960938
0.006855011,1.295898438,1.333333333,0,0.935974121
0.014335632,1.813476563,1.333333333,1,0.996999741
0.01675415,1.813476563,1.333333333,1,1.114990234
0.00831604,1.259765625,2,1,1.024002075
0.015792847,1.741210938,1.333333333,1,1.103027344
0.01108551,1.689453125,1.333333333,1,1.072998047
0.008773804,1.813476563,1.333333333,1,0.970993042
0.006462097,1.690429688,2,1,1.318115234
0.01864624,1.641601563,2,0,1.059997559
0.011146545,1.813476563,1.333333333,1,1.001000404
0.005016327,1.813476563,1.333333333,1,1.058013916
0.008224487,1.791992188,1.333333333,1,1.166015625
0.017272949,1.760742188,1.333333333,1,1.162963867
0.012245178,1.793945313,2,1,1.086975098
0.006965637,1.509765625,1.333333333,1,0.946014404
0.011581421,1.390625,1.333333333,1,1.01600647
0.005649567,1.813476563,1.333333333,1,1.052001953
0.013809204,1.752929688,1.333333333,1,0.986999512
0.011169434,1.813476563,0.666666667,1,1.140991211
0.013885498,0,2,2,1.125
0.004673004,1.751953125,1.333333333,1,1.081970215
0.010108948,1.576171875,1.333333333,1,1.094970703
0.018341064,1.510742188,1.333333333,1,1.125
0.014724731,1.813476563,2,1,1.107971191
0.011795044,1.73046875,1.333333333,1,0.986999512
0.013534546,1.639648438,1.333333333,1,0.98399353
0.009819031,1.485351563,2,1,1.068969727
0.010467529,1.813476563,2,2,1.07800293
0.014205933,1.813476563,1.333333333,1,0.966003418
0.014396667,2,1.333333333,1,0.983001709
0.005756378,1.259765625,2,1,1.062011719
0.00643158,1.689453125,1.333333333,1,1.156005859
0.008300781,1.694335938,1.333333333,1,1.098022461
0.012893677,1.767578125,1.333333333,1,0.995998383
0.005950928,1.813476563,1.333333333,1,1.032012939
0.005172729,1.868164063,2,1,1.020004272
0.011138916,1.419921875,1.333333333,0,1.098999023
0.008956909,1.791992188,1.333333333,1,1.151977539
0.011253357,1.38671875,1.333333333,1,0.95401001
0.013450623,1.813476563,1.333333333,0,1.112976074
0.013465881,1.71484375,1.333333333,0,1.061004639
0.011756897,1.813476563,1.333333333,1,0.941986084
0.006813049,1.711914063,2,1,1.206054688
0.005786896,1.657226563,1.333333333,1,1.009002686
