"Old Man's War (Old Man's War, #1)","{'Speculative fiction', 'Science Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Gerald's Game,"{'Speculative fiction', 'Thriller', 'Horror'}","{'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Two for the Dough (Stephanie Plum, #2)","{'Suspense', 'Fiction', 'Mystery', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"The Forever War (The Forever War, #1)","{'Speculative fiction', 'Science Fiction'}","{'Fantasy', 'Sci-Fi'}"
Insomnia,"{'Speculative fiction', 'Fiction', 'Fantasy', ""Children's literature"", 'Horror'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
Reading Lolita in Tehran,{'Memoir'},{'Biography'}
"The Arctic Incident (Artemis Fowl, #2)","{'Fantasy', 'Speculative fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Shipping News,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,{},{}
"Déjà Dead (Temperance Brennan, #1)",{'Crime Fiction'},"{'Thriller', 'Crime'}"
"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)","{'Speculative fiction', 'Fantasy', 'Thriller', 'Young adult literature', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
The Marriage Plot,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
Daughter of Fortune,"{'Speculative fiction', 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Crank (Crank, #1)",{'Young adult literature'},{'Adventure'}
I Am Legend and Other Stories,"{'Zombies in popular culture', 'Speculative fiction', 'Apocalyptic and post-apocalyptic fiction', 'Catastrophic literature', 'Dystopia', 'Vampire fiction', 'Fiction', 'Science Fiction', 'Horror'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
Good to Great: Why Some Companies Make the Leap... and Others Don't,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Fire (Graceling Realm, #2)","{'Fiction', 'Thriller', 'Novel'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Waiting for Godot,"{'Drama', 'Play', 'Poetry', 'Absurdist fiction', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Comedy', 'Mystery', 'Fantasy', 'Drama'}"
White Fang,"{""Children's literature"", 'Adventure novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Wolves of the Calla (The Dark Tower, #5)","{'Speculative fiction', 'Fantasy', 'Western fiction', 'Fiction', 'Science Fiction', 'Horror'}","{'Adventure', 'Sci-Fi', 'Horror', 'Western', 'Fantasy'}"
"The Edge of Never (The Edge of Never, #1)",{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Hours,"{'Parallel novel', 'Drama', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Drama'}"
Desperation,"{'Speculative fiction', 'Horror'}","{'Fantasy', 'Sci-Fi', 'Horror'}"
"Passion (Fallen, #3)",{},{}
Empire Falls,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Fires of Heaven (Wheel of Time, #5)","{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
"Shopaholic & Baby (Shopaholic, #5)","{'Comedy', 'Chick lit'}","{'Comedy', 'Romance'}"
"The Gathering Storm (Wheel of Time, #12)",{'Fantasy'},{'Fantasy'}
Presumed Innocent,"{'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Thriller', 'Crime', 'Fantasy'}"
The Dark Half,"{""Children's literature"", 'Horror', 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
The World Is Flat: A Brief History of the Twenty-first Century,"{""Children's literature"", 'Adventure novel', 'Scientific romance', 'Novel', 'Fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Romance'}"
"Journey to the Center of the Earth (Extraordinary Voyages, #3)","{'Fiction', 'Adventure novel', 'Scientific romance', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Romance'}"
"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",{},{}
The Man in the High Castle,"{'Speculative fiction', 'Fantasy', 'Alternate history', 'Dystopia', 'Science Fiction'}","{'History', 'Fantasy', 'Sci-Fi'}"
Leaving Time,"{'Speculative fiction', 'Fiction', 'Young adult literature', 'Dystopia', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Moon Called (Mercy Thompson, #1)","{'Speculative fiction', 'Young adult literature', 'Vampire fiction', 'Romance novel', 'Fiction', 'Horror'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy'}"
"The Alienist (Dr. Laszlo Kreizler, #1)","{'Speculative fiction', 'Historical novel', 'Crime Fiction'}","{'History', 'Sci-Fi', 'War', 'Thriller', 'Crime', 'Fantasy'}"
Paradise Lost,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Girl Who Loved Tom Gordon,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Day of the Jackal,"{'Suspense', 'Spy fiction', 'Thriller', 'Historical novel', 'Fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"The Twilight Saga (Twilight, #1-4)","{'Speculative fiction', 'Fantasy', 'Young adult literature', 'Vampire fiction', 'Romance novel', 'Fiction', 'Horror'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy'}"
The Scarlet Pimpernel,"{'Adventure novel', 'Historical novel'}","{'Adventure', 'Fantasy', 'History', 'War'}"
"Tales of a Fourth Grade Nothing (Fudge, #1)","{""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Contact,"{'Fiction', 'Speculative fiction', 'Science Fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
White Teeth,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Power of Six (Lorien Legacies, #2)","{'Young adult literature', 'Science Fiction'}","{'Adventure', 'Sci-Fi'}"
The Interestings,"{'Speculative fiction', 'Fiction', 'Fantasy', 'Suspense', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
People of the Book,"{'Fiction', 'Historical fiction'}","{'History', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)","{'Speculative fiction', 'Humour', 'Comic novel', 'Comic science fiction', 'Fiction', 'Science Fiction'}","{'Sci-Fi', 'Adventure', 'Fantasy', 'Comedy'}"
Steppenwolf,"{'Existentialism', 'Speculative fiction', 'Autobiography', 'Novel', 'Fiction'}","{'Biography', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Surgeon (Rizzoli & Isles, #1)","{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Royal Assassin (Farseer Trilogy, #2)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Childhood's End,"{'Catastrophic literature', 'Transhumanism', 'Speculative fiction', 'Science Fiction'}","{'Fantasy', 'Sci-Fi'}"
The Tale of Despereaux,"{'Fantasy', 'Speculative fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Heir of Fire (Throne of Glass, #3)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Lord of Chaos (Wheel of Time, #6)","{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",{'Mystery'},"{'Mystery', 'Thriller'}"
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,{},{}
"A Breath of Snow and Ashes (Outlander, #6)","{'Romance novel', 'Speculative fiction', 'Historical novel', 'Fiction'}","{'Adventure', 'History', 'Adult', 'Sci-Fi', 'War', 'Romance', 'Fantasy'}"
"Saga, Vol. 1 (Saga, #1)","{'Speculative fiction', 'Fantasy', 'Young adult literature', 'Vampire fiction', 'Romance novel', 'Fiction', 'Horror'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy'}"
The Art of Fielding,{'Literary fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Wide Window (A Series of Unfortunate Events, #3)","{'Mystery', 'Fantasy', 'Absurdist fiction', 'Steampunk', 'Gothic fiction'}","{'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Fantasy'}"
"Grave Peril (The Dresden Files, #3)","{'Speculative fiction', 'Fantasy', 'Fiction', 'Science Fiction', 'Horror', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Thriller', 'Crime', 'Fantasy'}"
The Street Lawyer,"{'Suspense', 'Fiction', 'Mystery', 'Thriller'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Roll of Thunder, Hear My Cry (Logans, #4)",{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Idiot,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
Dirk Gently's Holistic Detective Agency (Dirk Gently #1),"{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Comedy'}","{'Comedy', 'Fantasy', 'Sci-Fi'}"
"Rodrick Rules (Diary of a Wimpy Kid, #2)",{'Comedy'},{'Comedy'}
Why Not Me?,{},{}
"Elantris (Elantris, #1)","{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
"The Knife of Never Letting Go (Chaos Walking, #1)","{'Young adult literature', 'Speculative fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Song of Susannah (The Dark Tower, #6)","{'Speculative fiction', 'Fantasy', 'Western fiction', 'Fiction', 'Science Fiction', 'Horror'}","{'Adventure', 'Sci-Fi', 'Horror', 'Western', 'Fantasy'}"
"Murder at the Vicarage (Miss Marple, #1)","{""Children's literature"", 'Mystery', 'Suspense', 'Cozy', 'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Family', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Among the Hidden (Shadow Children, #1)","{'Speculative fiction', 'Fiction', 'Young adult literature', 'Dystopia', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Witch of Blackbird Pond,"{'Fiction', 'Speculative fiction', 'Historical novel', ""Children's literature""}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
The Woman in White,"{'Speculative fiction', 'Mystery', 'Fiction', 'Suspense', 'Mathematics', 'Epistolary novel', 'Romance novel', ""Children's literature""}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Mystery', 'Thriller', 'Fantasy', 'Drama'}"
"Four to Score (Stephanie Plum, #4)",{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Stone of Tears (Sword of Truth, #2)","{'Speculative fiction', 'Fantasy', 'High fantasy', 'Fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Heart of the Matter,"{'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Vanity Fair,{},{}
The Sirens of Titan,"{'Speculative fiction', 'Fantasy', 'Black comedy', 'Fiction', 'Science Fiction'}","{'Comedy', 'Adventure', 'Fantasy', 'Sci-Fi'}"
Dolores Claiborne,"{'Speculative fiction', 'Fiction', 'Thriller', ""Children's literature"", 'Horror'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
The Nest,"{""Children's literature"", 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Celestine Prophecy (Celestine Prophecy, #1)","{'Fiction', 'Speculative fiction', 'Philosophy', 'Inspirational'}","{'Family', 'Adventure', 'Fantasy', 'Sci-Fi'}"
To the Lighthouse,"{""Children's literature"", 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Five Point Someone,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)","{'Speculative fiction', 'Mystery', 'Hardboiled', 'Fantasy', 'Suspense', 'Supernatural', 'Fiction', 'Horror'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
I Am the Messenger,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
Far from the Madding Crowd,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Equal Rites (Discworld, #3; Witches #1)","{'Speculative fiction', 'Fantasy', 'Suspense', 'Fiction', 'Science Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
House of Leaves,"{'Chivalric romance', 'Speculative fiction', 'Romance novel', 'Satire', 'Fiction', 'Horror', 'Ergodic literature'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Comedy', 'Romance', 'Fantasy', 'Drama'}"
"Cruel & Unusual (Kay Scarpetta, #4)","{'Fiction', 'Suspense', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Awakened (House of Night, #8)","{'Fantasy', 'Young adult literature', 'Paranormal romance'}","{'Romance', 'Adventure', 'Fantasy', 'Horror'}"
My Ántonia,{'Historical fiction'},{'History'}
"Life As We Knew It (Last Survivors, #1)","{'Speculative fiction', 'Apocalyptic and post-apocalyptic fiction', 'Young adult literature', 'Fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Kane and Abel (Kane and Abel, #1)","{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Change of Heart,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
Sam's Letters to Jennifer,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
Dune Messiah (Dune Chronicles #2),"{'Speculative fiction', ""Children's literature"", 'Novel', 'Fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Great Divorce,"{'Fantasy', 'Speculative fiction', 'Religion'}","{'Documentary', 'History', 'Fantasy', 'Sci-Fi'}"
"New Moon: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #2)","{'Speculative fiction', 'Science Fiction', 'Scientific romance', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Romance'}"
Mr. Maybe,"{'Fiction', 'First-person narrative', 'Novel', 'Bildungsroman'}","{'Family', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"Anne of the Island (Anne of Green Gables, #3)","{""Children's literature"", 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Thus Spoke Zarathustra,"{'Philosophy', 'Poetry', 'Prose poetry', 'Inspirational'}","{'Family', 'Drama'}"
"The Immortals of Meluha (Shiva Trilogy, #1)",{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Lost World (Jurassic Park, #2)","{'Speculative fiction', 'Fiction', 'Fantasy', 'Suspense', 'Techno-thriller', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
"A Crown of Swords (Wheel of Time, #7)","{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
"Blood Meridian, or the Evening Redness in the West","{'Western', 'Fiction', 'Historical novel'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Western', 'Fantasy'}"
Lullaby,"{'Satire', 'Speculative fiction', 'Horror', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Comedy', 'Fantasy', 'Drama'}"
2 States: The Story of My Marriage,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Summer Knight (The Dresden Files, #4)","{'Speculative fiction', 'Fantasy', 'Fiction', 'Science Fiction', 'Horror', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Thriller', 'Crime', 'Fantasy'}"
"Dragonflight (Dragonriders of Pern, #1)","{'Fantasy', ""Children's literature"", 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Ugly Love,"{'Speculative fiction', 'Fiction', 'Fantasy', 'Young adult literature', 'Dystopia', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Chocolat (Chocolat, #1)","{'Speculative fiction', 'Fantasy', 'Magic realism', 'Romance novel', 'Novel', 'Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
The English Patient,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Let the Great World Spin,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Eternity Code (Artemis Fowl, #3)","{'Fantasy', ""Children's literature""}","{'Adventure', 'Fantasy'}"
The Tommyknockers,"{'Speculative fiction', 'Fiction', ""Children's literature"", 'Science Fiction', 'Horror'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
Steal Like an Artist: 10 Things Nobody Told You About Being Creative,"{'Speculative fiction', 'Mystery', 'Suspense', 'Satire', 'Novel', 'Fiction', 'Science Fiction'}","{'Adventure', 'Sci-Fi', 'Comedy', 'Mystery', 'Thriller', 'Fantasy', 'Drama'}"
Cryptonomicon,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Prodigal Summer,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
We Were the Mulvaneys,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Beautiful Darkness (Caster Chronicles, #2)","{'Fantasy', 'Young adult literature', 'Romance novel'}","{'Adult', 'Adventure', 'Fantasy', 'Romance'}"
Absolute Power,"{'Fiction', 'Speculative fiction', 'Thriller', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"A Dirty Job (Grim Reaper, #1)","{'Speculative fiction', 'Mystery', 'Humour', 'Adventure novel', 'Absurdist fiction', 'Adventure', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Comedy', 'Mystery', 'Thriller', 'Fantasy'}"
"The Amulet of Samarkand (Bartimaeus, #1)","{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
I Am America (And So Can You!),"{'Zombies in popular culture', 'Speculative fiction', 'Apocalyptic and post-apocalyptic fiction', 'Catastrophic literature', 'Dystopia', 'Vampire fiction', 'Fiction', 'Science Fiction', 'Horror'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
The One Minute Manager,"{'Speculative fiction', 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Big Sleep (Philip Marlowe, #1)","{'Detective fiction', 'Hardboiled', 'Novel', 'Crime Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Cannery Row,{},{}
Seriously... I'm Kidding,"{'Speculative fiction', 'Mystery', 'Suspense', 'Epistolary novel', 'Fiction', 'Science Fiction', 'Horror'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Fantasy', 'Drama'}"
"The Miserable Mill (A Series of Unfortunate Events, #4)","{'Mystery', 'Absurdist fiction', 'Novel', 'Steampunk', 'Gothic fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Fantasy'}"
"The Last Straw (Diary of a Wimpy Kid, #3)",{'Young adult literature'},{'Adventure'}
"Onyx (Lux, #2)","{'Speculative fiction', 'Science Fiction'}","{'Fantasy', 'Sci-Fi'}"
"The Opal Deception  (Artemis Fowl, #4)","{'Fantasy', ""Children's literature""}","{'Adventure', 'Fantasy'}"
"The Goose Girl (The Books of Bayern, #1)","{'Fantasy', 'Speculative fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Mystic River,"{'Suspense', 'Fiction', 'Mystery', 'Novel'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
The Moon is a Harsh Mistress,"{'Fantasy', 'Fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"High Five (Stephanie Plum, #5)","{'Suspense', 'Fiction', 'Mystery', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Tender Is the Night,"{'Autobiographical novel', 'Fiction', 'Novel', 'Roman à clef'}","{'Biography', 'Adventure', 'Fantasy', 'Sci-Fi'}"
Cold Sassy Tree,"{'Fiction', 'Historical novel'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
"Ringworld (Ringworld, #1)","{'Speculative fiction', 'Science Fiction', 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Between Shades of Gray,{'Historical novel'},"{'History', 'War'}"
"A Wind in the Door (A Wrinkle in Time Quintet, #2)","{'Speculative fiction', 'Fiction', 'Fantasy', 'Young adult literature', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Alloy of Law (Mistborn, #4)",{'Fantasy'},{'Fantasy'}
"Dead Reckoning (Sookie Stackhouse, #11)","{'Fantasy', 'Romance novel', 'Mystery', 'Gothic fiction'}","{'Adult', 'Horror', 'Romance', 'Mystery', 'Thriller', 'Fantasy'}"
The Accidental Tourist,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Invisible Man,"{'Albino bias', 'Speculative fiction', 'Fiction', 'Science', 'Scientific romance', 'Novel', ""Children's literature"", 'Science Fiction', 'Horror'}","{'Adventure', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy', 'Documentary'}"
Hard-Boiled Wonderland and the End of the World,"{'Speculative fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Swiss Family Robinson  ,"{""Children's literature"", 'Adventure novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Marriage Bargain (Marriage to a Billionaire, #1)","{'Speculative fiction', 'Science Fiction'}","{'Fantasy', 'Sci-Fi'}"
"Anne of Avonlea (Anne of Green Gables, #2)","{""Children's literature""}","{'Adventure', 'Fantasy'}"
"Children of the Mind (Ender's Saga, #4)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Someone Like You,"{'Young adult literature', 'Romance novel', ""Children's literature"", 'Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
"This Present Darkness (Darkness, #1)","{'Young adult literature', 'Romance novel', ""Children's literature"", 'Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
Summer Sisters,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
Stuart Little,"{'Fiction', 'Speculative fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Austere Academy (A Series of Unfortunate Events, #5)","{'Mystery', 'Absurdist fiction', 'Novel', 'Steampunk', 'Gothic fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Fantasy'}"
"The Awakening (Darkest Powers, #2)","{'Novella', 'Romance novel', 'Reference', 'Novel', 'Fiction'}","{'Adventure', 'History', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy', 'Documentary'}"
